id,recall_rec_id,yr,t_step,flo,sed,ptl_n,ptl_p,no3_n,sol_p,chla,nh3_n,no2_n,cbn_bod,oxy,sand,silt,clay,sm_agg,lg_agg,gravel,tmp
163,163,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,164,0,0,15.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,165,0,0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,166,0,0,55.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,1925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,167,0,0,71.7,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,168,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,169,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,170,0,0,498.036,0.0,0.255224547529308,1.2447691578,0.0,0.0,0.0,8.25226037011429,0.0,1.78807272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,171,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,172,0,0,145.442,0.0,0.05092351265826,0.2713325685,1.12031727848172,0.0,0.0,0.52620963080202,0.0,0.945767256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,174,0,0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,175,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,176,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,177,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,178,0,0,-427.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,179,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,181,0,0,131.506849315069,0.0,0.0,657.534246575343,0.0,0.0,0.0,657.534246575343,0.0,5260.27397260274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,182,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,183,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,184,0,0,71.2328767123288,0.0,0.0,0.0,0.0,0.0,0.0,1068.49315068493,0.0,1780.82191780822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,185,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,187,0,0,19.8465753424658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,188,0,0,4003.89,0.0,1.50383426104746,5.16728890125,33.0843537430441,0.0,0.0,15.5396206974904,0.0,31.4368236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,189,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,190,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,191,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,192,0,0,2770.26501369863,0.0,1.02537046230743,3.85416757396233,22.5581501707634,0.0,0.0,10.5954947771768,0.0,22.2544769128767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,193,0,0,11.7013698630137,0.0,0.0,117.013698630137,0.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,194,0,0,850.265287671233,0.0,0.29240772409926,1.5580177935,6.43296993018372,0.0,0.0,3.02154648235902,0.0,5.430686856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,195,0,0,2.06575342465753,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,196,0,0,839.735479452055,0.0,0.42971479941159,14.1505793270479,0.0,0.0,0.0,13.8941118476414,0.0,3.0105306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,197,0,0,18.7671232876712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,198,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,199,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,200,0,0,10.0684931506849,0.0,0.0,60.6849315068493,0.0,0.0,0.0,46.027397260274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,201,0,0,923.544,0.0,0.459726626672082,2.6631604062,0.0,0.0,0.0,14.8644942623973,0.0,3.46701293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,202,0,0,2.6027397260274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.109589041096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,203,0,0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,204,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,205,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,206,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,207,0,0,-544.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,208,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,209,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,210,0,0,8.06164383561644,0.0,0.0,0.0,0.0,0.0,0.0,0.719178082191781,0.0,320.547945205479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,211,0,0,2.5,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,213,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,214,0,0,4000.8162739726,0.0,1.50138013442018,5.15998220878767,33.0303629572441,0.0,0.0,15.5142613890086,0.0,31.38552144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,215,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,216,0,0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,217,0,0,0.10958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,218,0,0,44.22,0.0,0.0,435.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,219,0,0,1.80821917808219,0.0,0.0,18.0821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,220,0,0,977.68,0.0,0.36721005830352,1.26176169,8.07862128267744,0.0,0.0,3.79450393580304,0.0,7.6763232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,221,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,222,0,0,165.184931506849,0.0,0.0,5.0,0.0,0.0,0.0,178.082191780822,0.0,5912.32876712329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,223,0,0,0.3,0.0,0.0,3.0,0.0,0.0,0.0,1.95,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,224,0,0,3.73698630136986,0.0,0.0,0.0,0.0,0.0,0.0,56.054794520548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,226,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,227,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,228,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,229,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,230,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,231,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,232,0,0,2073.372,0.0,1.02511472783152,14.9996413306,0.0,0.0,0.0,753.145376199886,0.0,2887.18183144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,233,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,234,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,235,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,237,0,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,238,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,241,0,0,290.602739726027,0.0,0.0,2660.0,0.0,0.0,0.0,2000.0,0.0,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,242,0,0,81.6541095890411,0.0,0.0,100.0,0.0,0.0,0.0,420.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,244,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,245,0,0,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,14950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,246,0,0,193.672602739726,0.0,0.0,950.0,0.0,0.0,0.0,2009.58904109589,0.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,247,0,0,204.341095890411,0.0,0.0,130.328767123288,0.0,0.0,0.0,1867.12328767123,0.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,248,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,249,0,0,5475.492,0.0,1.91713044493476,10.214926281,42.1768697885647,0.0,0.0,19.8103479309925,0.0,35.605540656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,251,0,0,560.46,0.0,0.286848580386438,1.4103691056,0.0,0.0,0.0,9.27477076582816,0.0,2.016273546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,252,0,0,1.85890410958904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,253,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,254,0,0,32.7616438356164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,0,0,23709.0275342466,0.0,6.01897278734136,53.344519374521,132.41740132151,0.0,0.0,51255.1412576153,0.0,210.166516698904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,257,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,258,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,259,0,0,0.0986301369863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,260,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,261,0,0,1360.04,0.0,0.4761899187012,2.53725297,10.4761782114264,0.0,0.0,4.9206291599124,0.0,8.84394672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,262,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,263,0,0,4.6027397260274,0.0,0.0,0.0,0.0,0.0,0.0,69.041095890411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,264,0,0,2589.75084931507,0.0,0.911844382401216,1603.133166652,20.0605764128268,0.0,0.0,2409.42239195148,0.0,4019.06160256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,265,0,0,15.3945205479452,0.0,0.0,153.945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,266,0,0,15411.4999452055,0.0,2.21380400496053,7.67886609014384,48.7036881091316,0.0,0.0,22.8759747179255,0.0,46.4568574635616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,267,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,268,0,0,0.301369863013699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,269,0,0,75.0,0.0,0.0,550.0,0.0,0.0,0.0,1025.0,0.0,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,270,0,0,2140.84183561644,0.0,0.801590471331372,2.75432582775,17.6349903692902,0.0,0.0,8.28310153709085,0.0,249.291052095342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,271,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,272,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,273,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,274,0,0,139.438356164384,0.0,0.0,1394.38356164384,0.0,0.0,0.0,244.383561643836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,275,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,276,0,0,3115.13646575342,0.0,1.14135066884092,15.9765622287979,25.1097147145002,0.0,0.0,11.7939569113561,0.0,53.9976852449315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,277,0,0,1488.10449315068,0.0,0.38620527570108,3837.67423177916,8.49651606542376,0.0,0.0,1257.41544538316,0.0,15349.6384774727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,278,0,0,7.20082191780822,0.0,0.0,67.8082191780822,0.0,0.0,0.0,37.8082191780822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,279,0,0,-750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,280,0,0,219.102602739726,0.0,0.0,695.547945205479,0.0,0.0,0.0,526.369863013699,0.0,5264.19178082192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,281,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,282,0,0,1.4,0.0,0.0,14.0,0.0,0.0,0.0,21.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,283,0,0,1901.59452054795,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,284,0,0,443.835616438356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,285,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,286,0,0,0.180821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,288,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,289,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,290,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,291,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,292,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,293,0,0,354.093150684931,0.0,0.0,3300.0,0.0,0.0,0.0,4950.0,0.0,251.72602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,294,0,0,31.944,0.0,0.011997952400016,0.041225877,0.263954952800352,0.0,0.0,0.123978841466832,0.0,0.25081056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,295,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,296,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,297,0,0,51.0,0.0,0.0,100.0,0.0,0.0,0.0,500.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,298,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,299,0,0,9.65328767123288,0.0,0.0,30.1369863013699,0.0,0.0,0.0,45.2054794520548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,300,0,0,8.08219178082192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,301,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,302,0,0,1262.85336986301,0.0,0.196069003714206,197.082551957237,0.0,0.0,0.0,6.33956445342599,0.0,19103.5861870805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,303,0,0,87.2191780821918,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,1236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,304,0,0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,9750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,306,0,0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,307,0,0,12.5,0.0,0.0,98.0,0.0,0.0,0.0,147.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,308,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,309,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,310,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,311,0,0,2774.86273972603,0.0,0.1745464826556,4452.7085971204,3.8400226184232,0.0,0.0,5810.02282506963,0.0,61805.7654412751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,312,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,313,0,0,5.45479452054795,0.0,0.0,49.3150684931507,0.0,0.0,0.0,0.0,0.0,254.821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,314,0,0,-374.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,315,0,0,4.06890410958904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5342465753425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,316,0,0,4.02739726027397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,317,0,0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,318,0,0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,319,0,0,715.352,0.0,0.366590749512456,1.7879191596,0.0,0.0,0.0,11.8531009009027,0.0,2.56829104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,320,0,0,30.76,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,321,0,0,1103.62506849315,0.0,0.3859510817943,2.0564390175,8.4909237994746,0.0,0.0,3.9881611785411,0.0,7.16800308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,322,0,0,5.47945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.178082191781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,323,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,324,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,325,0,0,245.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,326,0,0,9.86301369863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.520547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
